"ClipID","MEDIA_FILE","CODEC","MD5SUM","DURATION"
"1069","HVC1069.mp4","H.264/MPEG4 AVC High Profile Level 2.1","ed3b104746151a6ddb8bc818c6f0bf78","130"
"1076","HVC1076.mp4","H.264/MPEG4 AVC High Profile Level 3","06511b2766002b20898c796d626ad07f","20"
"1079","HVC1079.mp4","H.264/MPEG4 AVC High Profile Level 3.1","278cf4b09c035937071f023a316a6a1f","20"
"1082","HVC1082.mp4","H.264/MPEG4 AVC High Profile Level 3.1","93c60cb77f5a27f715c261ef5ba4fd2c","30"
"1083","HVC1083.mp4","H.264/MPEG4 AVC High Profile Level 3.1","505709fd57c2d8dbd1d2cc3c110a9d3b","61"
"1086","HVC1086.mp4","H.264/MPEG4 AVC Baseline Profile Level 1.3","e487ae47aea11bf062011ef479b0225a","43"
"1088","HVC1088.mp4","H.264/MPEG4 AVC High Profile Level 3.1","3286784f2522db92578a79289858437d","17"
"1094","HVC1094.mp4","H.264/MPEG4 AVC Baseline Profile Level 1.3","e66b279280e13e74faafc2a6705b33ec","53"
"1105","HVC1105.mp4","H.264/MPEG4 AVC High Profile Level 3.1","6b20f8d4fea862a8e3ba2e8a147cd746","43"
"1107","HVC1107.mp4","H.264/MPEG4 AVC High Profile Level 3.1","67f41fe988ca797f57e16daf8914388c","16"
"1112","HVC1112.mp4","H.264/MPEG4 AVC High Profile Level 3.1","f638e5c69fcc9d47a52d971e25529f44","59"
"1118","HVC1118.mp4","H.264/MPEG4 AVC High Profile Level 3.1","15c9c00c931cedf02489a8aeedead877","251"
"1120","HVC1120.mp4","H.264/MPEG4 AVC High Profile Level 3","42e927acc3da9d12adbb2b5c4f9466c6","84"
"1124","HVC1124.mp4","H.264/MPEG4 AVC Baseline Profile Level 1.3","eba97d8fbb1f2d251af1bd5c24944784","90"
"1125","HVC1125.mp4","H.264/MPEG4 AVC High Profile Level 3.1","ad3504dbe3b3193c1cc8d4a07e089b74","18"
"1127","HVC1127.mp4","H.264/MPEG4 AVC High Profile Level 2.1","5e86ac5fcf0c7178f028d6cf4ce92af4","71"
"1132","HVC1132.mp4","H.264/MPEG4 AVC High Profile Level 1.3","9d14ed55fb1994576526796b1a91a941","81"
"1133","HVC1133.mp4","H.264/MPEG4 AVC High Profile Level 2.1","ff2bf23e62d71155e04fb31b0bd5f91f","45"
"1135","HVC1135.mp4","H.264/MPEG4 AVC High Profile Level 3","10cb2d608fb37554d64e76d636e4182d","81"
"1136","HVC1136.mp4","H.264/MPEG4 AVC High Profile Level 3.1","2321dac6f5d4eed3958fb10aedd92b9f","19"
"1138","HVC1138.mp4","H.264/MPEG4 AVC High Profile Level 3.1","385712c7d55fb9eafebf6876452c92c4","33"
"1141","HVC1141.mp4","H.264/MPEG4 AVC High Profile Level 2.1","e44a1ef7e2360d2b14b157f458288179","26"
"1142","HVC1142.mp4","H.264/MPEG4 AVC High Profile Level 2","e0fd33c224331d20d520682209af7412","39"
"1143","HVC1143.mp4","H.264/MPEG4 AVC High Profile Level 2","a5fd0be3e01f98fb6bf2747e7eb56f02","65"
"1144","HVC1144.mp4","H.264/MPEG4 AVC High Profile Level 2","481f09c34879b0960dadafd6c92ac506","105"
"1151","HVC1151.mp4","H.264/MPEG4 AVC High Profile Level 2","2b9d28481e4baf984b954cb9e43c7223","38"
"1152","HVC1152.mp4","H.264/MPEG4 AVC High Profile Level 3.1","d66c445a7b0e43454f6d9f7b2a3b52b2","106"
"1153","HVC1153.mp4","H.264/MPEG4 AVC High Profile Level 2","65b5e688eaabe8f5edb50e207d706e86","36"
"1154","HVC1154.mp4","H.264/MPEG4 AVC High Profile Level 2","1a3046c58d048b0be21f2ee5190b9cc3","116"
"1155","HVC1155.mp4","H.264/MPEG4 AVC High Profile Level 2","521436961871fd05a8d90cbceae1acad","44"
"1158","HVC1158.mp4","H.264/MPEG4 AVC High Profile Level 3.1","4bfcb95188eb7f16908e5aebf1e19cb7","76"
"1160","HVC1160.mp4","H.264/MPEG4 AVC Baseline Profile Level 1.3","d778e62e92e45b5141c609c4eb60a415","60"
"1161","HVC1161.mp4","H.264/MPEG4 AVC Baseline Profile Level 1.3","5b19350c4d09e1832a6db7205b47112c","74"
"1162","HVC1162.mp4","H.264/MPEG4 AVC Baseline Profile Level 1.3","bd187ec52f1a41350a90729dc4045196","59"
"1163","HVC1163.mp4","H.264/MPEG4 AVC Baseline Profile Level 1.3","9d6a70a141164003a2c1169aad82c00a","61"
"1168","HVC1168.mp4","H.264/MPEG4 AVC High Profile Level 3.2","48c42d87089da723dbeb5b3bebe2c181","58"
"1191","HVC1191.mp4","H.264/MPEG4 AVC High Profile Level 3.2","d8463c5262d244c716b7ce4b6e82f792","21"
"1209","HVC1209.mp4","H.264/MPEG4 AVC High Profile Level 3","456199aca2263d78a3122ba9484a6a15","123"
"1228","HVC1228.mp4","H.264/MPEG4 AVC High Profile Level 2","a95876c0c412a069a5b3da39a0374a2a","120"
"1229","HVC1229.mp4","H.264/MPEG4 AVC High Profile Level 3.1","b97776e8b68624e15b184dc91dcbe3b7","42"
"1230","HVC1230.mp4","H.264/MPEG4 AVC High Profile Level 2.2","d28c6a8354240eeb42ec0736725c17b4","70"
"1231","HVC1231.mp4","H.264/MPEG4 AVC High Profile Level 3","920067f6acca5ae7805c7111141cafd2","20"
"1232","HVC1232.mp4","H.264/MPEG4 AVC High Profile Level 3","06055d5dc6d49f51f7600c55f5629ff3","23"
"1233","HVC1233.mp4","H.264/MPEG4 AVC High Profile Level 3.1","f734378899c59dbe651e39b2d3e283c3","105"
"1238","HVC1238.mp4","H.264/MPEG4 AVC High Profile Level 3","791d9aa1f67b56e7df6218355bb91596","13"
"1242","HVC1242.mp4","H.264/MPEG4 AVC High Profile Level 3","04c1412a145ee8dd2118a90a169c1a95","23"
"1246","HVC1246.mp4","H.264/MPEG4 AVC High Profile Level 3","aae06c9a69328bfb43f5db70e62c509b","14"
"1247","HVC1247.mp4","H.264/MPEG4 AVC High Profile Level 3","7ef270cfbc17507528e94368b2e5a3f3","39"
"1258","HVC1258.mp4","H.264/MPEG4 AVC High Profile Level 3.1","7e717311b9d9b1c5c527fbbed6ca2bb9","313"
"1259","HVC1259.mp4","H.264/MPEG4 AVC High Profile Level 3","0bd5fb20f3eb82681b6400664671012a","63"
"1266","HVC1266.mp4","H.264/MPEG4 AVC High Profile Level 3.1","57df268385c9424bfd06cc7e4a9b863f","499"
"1268","HVC1268.mp4","H.264/MPEG4 AVC High Profile Level 3","72e99582225d8af9cb8ec818a9a4aaae","140"
"1269","HVC1269.mp4","H.264/MPEG4 AVC High Profile Level 2.1","9d21daa1c607db0ca258ed03407fe888","22"
"1270","HVC1270.mp4","H.264/MPEG4 AVC High Profile Level 3.1","863c9817a856801d4197d2819bb39d37","36"
"1279","HVC1279.mp4","H.264/MPEG4 AVC High Profile Level 3.1","0d178c247e35dd72337b237d230c9653","60"
"1281","HVC1281.mp4","H.264/MPEG4 AVC High Profile Level 2.2","c7c6144b27142dfe867fe87487b9f583","239"
"1282","HVC1282.mp4","H.264/MPEG4 AVC High Profile Level 2.1","43af7ecf5e985c4cc3a26e5ea52afc7b","156"
"1316","HVC1316.mp4","H.264/MPEG4 AVC High Profile Level 3.1","ab8e29ebd7b690dd11cc148714623734","38"
"1322","HVC1322.mp4","H.264/MPEG4 AVC High Profile Level 3","73833869ad8ceb5c270e89e3da3bdaa1","129"
"1340","HVC1340.mp4","H.264/MPEG4 AVC High Profile Level 1.3","a6ec0f4a259a28ffe29f61ab6e2457ff","26"
"1345","HVC1345.mp4","H.264/MPEG4 AVC High Profile Level 1.3","75fdfebc1ec11a23fc9727db8b7e05d9","64"
"1350","HVC1350.mp4","H.264/MPEG4 AVC High Profile Level 1.3","8ed74f1b711c447b2a196b5c2344ddb6","52"
"1379","HVC1379.mp4","H.264/MPEG4 AVC High Profile Level 1.3","8f879d92c5cd6c0e72d50d634a206ef7","3808"
"1410","HVC1410.mp4","H.264/MPEG4 AVC High Profile Level 3.1","1645e488ed555edeea79db0d24a958c0","85"
"1411","HVC1411.mp4","H.264/MPEG4 AVC High Profile Level 3","4421666a84465a05cb69f3d92f0b5a5e","16"
"1412","HVC1412.mp4","H.264/MPEG4 AVC High Profile Level 3","1eaee5d8c30749c6df3cdcc8f07deb6d","15"
"1413","HVC1413.mp4","H.264/MPEG4 AVC High Profile Level 3","eef7c42a84aff05a1121fcf14ffce9e2","329"
"1414","HVC1414.mp4","H.264/MPEG4 AVC High Profile Level 3.1","3fe56f747ec90af38d379c9f4c50b25d","16"
"1415","HVC1415.mp4","H.264/MPEG4 AVC High Profile Level 3.1","77b3998aedc342dc07c519e85f24a3ba","11"
"1416","HVC1416.mp4","H.264/MPEG4 AVC High Profile Level 3.1","c3823e2cb092bf725bd55603e3b76a93","40"
"1417","HVC1417.mp4","H.264/MPEG4 AVC High Profile Level 3.1","520b07df38b09efa0cf976056d55682d","12"
"1419","HVC1419.mp4","H.264/MPEG4 AVC High Profile Level 3.1","c7aeeb0f8c5ae5d690bd0cac40484499","21"
"1422","HVC1422.mp4","H.264/MPEG4 AVC High Profile Level 3.1","9267119cab017b855221ae81e308462f","12"
"1425","HVC1425.mp4","H.264/MPEG4 AVC High Profile Level 1.3","7c35c363e2026b6108a98aaa56d3e7bf","42"
"1433","HVC1433.mp4","H.264/MPEG4 AVC High Profile Level 3","b907aa3f9e6cb104c05616b1d3ef84bf","44"
"1436","HVC1436.mp4","H.264/MPEG4 AVC High Profile Level 3","951d7cad206ba97adbaf41ece0a1bdf5","40"
"1437","HVC1437.mp4","H.264/MPEG4 AVC High Profile Level 3","a92922bf093b7c122fd3adbf3a781c52","43"
"1443","HVC1443.mp4","H.264/MPEG4 AVC High Profile Level 2.1","ad658925a14cdafcccf4b877d0770c50","35"
"1555","HVC1555.mp4","H.264/MPEG4 AVC High Profile Level 3","b5fb620094c3b310dd6675be8a6601c4","47"
"1556","HVC1556.mp4","H.264/MPEG4 AVC High Profile Level 1.3","1eaede905bc485ec619ac399a78813f5","16"
"1557","HVC1557.mp4","H.264/MPEG4 AVC High Profile Level 3.1","ac24bbc5b836c09063c289fbff1202ee","26"
"1563","HVC1563.mp4","H.264/MPEG4 AVC High Profile Level 3.1","370024a7bd896624abbad354daf9b0f4","39"
"1567","HVC1567.mp4","H.264/MPEG4 AVC High Profile Level 3.1","76afaee266ea1830c2526544747026f0","40"
"1568","HVC1568.mp4","H.264/MPEG4 AVC High Profile Level 3.1","a71323afc9e3b4e8ae5b485e016b23d0","39"
"1579","HVC1579.mp4","H.264/MPEG4 AVC High Profile Level 3","26eb0dcf52795bf8f4772cf25be40ada","35"
"1582","HVC1582.mp4","H.264/MPEG4 AVC High Profile Level 3","503d9eeb73e738d9a65e85fa7a2280f3","21"
"1590","HVC1590.mp4","H.264/MPEG4 AVC High Profile Level 3","b27782ef16e642a43c234e83f6ad53a2","79"
"1600","HVC1600.mp4","H.264/MPEG4 AVC High Profile Level 3.1","54d357198155afc150fa4aee691677bb","65"
"1605","HVC1605.mp4","H.264/MPEG4 AVC High Profile Level 3.1","22f809535c532b6c4a76e791f4bfdce0","33"
"1609","HVC1609.mp4","H.264/MPEG4 AVC High Profile Level 3.1","1d5ad842ee88cf162cc651d824651374","28"
"1610","HVC1610.mp4","H.264/MPEG4 AVC High Profile Level 3.1","1636ae2f0463acbc54bc73c068347d4c","30"
"1612","HVC1612.mp4","H.264/MPEG4 AVC High Profile Level 3.1","6ad8bf2139d0d719ddcecd72b60f3b58","42"
"1613","HVC1613.mp4","H.264/MPEG4 AVC High Profile Level 3.1","3280c07a2a281f8af22304b3328917c9","34"
"1615","HVC1615.mp4","H.264/MPEG4 AVC High Profile Level 3.1","03c3964e67c22f1dd347bb5161f1eacb","38"
"1620","HVC1620.mp4","H.264/MPEG4 AVC High Profile Level 3","c0ea8d5396231f1c4be8c760d465a72d","50"
"1622","HVC1622.mp4","H.264/MPEG4 AVC High Profile Level 2.1","a473e1a6aa19e55915bd41c8710eaac2","78"
"1637","HVC1637.mp4","H.264/MPEG4 AVC High Profile Level 3","81f1b1d1953fc90b42113d06a233a5ad","39"
"1639","HVC1639.mp4","H.264/MPEG4 AVC High Profile Level 3","bd4c9247e15fcc51138d8a515ce6772b","27"
"1640","HVC1640.mp4","H.264/MPEG4 AVC High Profile Level 3","91a4175e1d573884fa1fed0bf16206d8","44"
"1643","HVC1643.mp4","H.264/MPEG4 AVC High Profile Level 3.1","237d8dba8beb800af33f310f1cb716f6","213"
"1646","HVC1646.mp4","H.264/MPEG4 AVC High Profile Level 3","f4f7e0ef3a5dd39b96c6f3ded0ad9e8d","52"
"1667","HVC1667.mp4","H.264/MPEG4 AVC High Profile Level 3","80a620a11a1950d714711e950671a746","16"
"1673","HVC1673.mp4","H.264/MPEG4 AVC High Profile Level 2.1","4b929d07afd6b7f59a0f4d5d7274fe67","14"
"1681","HVC1681.mp4","H.264/MPEG4 AVC High Profile Level 2.1","29ef3ca379c70686704081c6ed97f457","20"
"1684","HVC1684.mp4","H.264/MPEG4 AVC High Profile Level 2.1","5efe60314ddaec83d8c0fa011b707b11","82"
"1722","HVC1722.mp4","H.264/MPEG4 AVC High Profile Level 3","45a8c219beaee4fc23c238dd73ac9df5","308"
"1724","HVC1724.mp4","H.264/MPEG4 AVC High Profile Level 3.1","239cd6f869b0a8d3bea761d6db48c025","96"
"1726","HVC1726.mp4","H.264/MPEG4 AVC High Profile Level 3.1","31319c2e3c835b3f3484d844d727b164","153"
"1728","HVC1728.mp4","H.264/MPEG4 AVC High Profile Level 3.1","cf004a10a6cc002f16482bcebb1a391d","37"
"1729","HVC1729.mp4","H.264/MPEG4 AVC High Profile Level 3.1","0e3f14ae3b827f8039f0774144c0c82c","21"
"1731","HVC1731.mp4","H.264/MPEG4 AVC High Profile Level 3.1","26aa5cced044d10a8bdc9ce3bd5a03f0","25"
"1734","HVC1734.mp4","H.264/MPEG4 AVC High Profile Level 3.1","3386f145e8b437a26a0bdf703662a679","63"
"1742","HVC1742.mp4","H.264/MPEG4 AVC High Profile Level 3.1","5090a83ff47b5f8df9bb11d1d39cc9fa","70"
"1764","HVC1764.mp4","H.264/MPEG4 AVC High Profile Level 3","27a381df4ebc7af3314fa067537475ed","26"
"1765","HVC1765.mp4","H.264/MPEG4 AVC High Profile Level 3","795147d33381b471c0538201b69350d8","100"
"1769","HVC1769.mp4","H.264/MPEG4 AVC High Profile Level 2","2cb5f4c2ae917def8cbbcfc97e85c23d","37"
"1777","HVC1777.mp4","H.264/MPEG4 AVC High Profile Level 3","0e5a0296cfdaa7f8159aba48f12f1849","129"
"1778","HVC1778.mp4","H.264/MPEG4 AVC High Profile Level 3.2","ffb73bbb63dd4e87e856ea7b0e004a8d","45"
"1779","HVC1779.mp4","H.264/MPEG4 AVC High Profile Level 3","fb0a5a374fbab1e787559153ee4c91e9","60"
"1783","HVC1783.mp4","H.264/MPEG4 AVC High Profile Level 3","28ca396dffc619efc516d4af8f1809df","16"
"1789","HVC1789.mp4","H.264/MPEG4 AVC High Profile Level 3","b35b7e66ac6c06c3a73134c2f057acdc","269"
"1792","HVC1792.mp4","H.264/MPEG4 AVC High Profile Level 3.1","b960a9e05a954db056fb82de1b5713b0","325"
"1796","HVC1796.mp4","H.264/MPEG4 AVC High Profile Level 2.1","7d6dfac4de03a393471de1c4bcaac010","46"
"1808","HVC1808.mp4","H.264/MPEG4 AVC High Profile Level 2.1","60df1b0715f9440ff5ffb8716abe1b8f","13"
"1817","HVC1817.mp4","H.264/MPEG4 AVC High Profile Level 2","cca06de5f03fcbe6dbec42199c688003","41"
"1819","HVC1819.mp4","H.264/MPEG4 AVC High Profile Level 3","0d89c946a6486d053df86dc7787fe823","15"
"1824","HVC1824.mp4","H.264/MPEG4 AVC High Profile Level 3.1","e142dca6b697d8c9d07983e8adc3bba9","38"
"1825","HVC1825.mp4","H.264/MPEG4 AVC High Profile Level 3.1","9b408c4ece002c49095239499e496280","12"
"1828","HVC1828.mp4","H.264/MPEG4 AVC High Profile Level 3","1f1f0eae8dcb9f6f1fa01faadaf90a07","39"
"1831","HVC1831.mp4","H.264/MPEG4 AVC High Profile Level 3.1","7c65120c4e5aa5f35471064628246e16","21"
"1832","HVC1832.mp4","H.264/MPEG4 AVC High Profile Level 3","d10064100f138f25bc5564dd809af775","215"
"1834","HVC1834.mp4","H.264/MPEG4 AVC High Profile Level 2.2","7ae3b8a4f4f3b81017a1bb94a7aadacb","35"
"1835","HVC1835.mp4","H.264/MPEG4 AVC Baseline Profile Level 3.2","d3b82d25562d8434d6ab5fe466b2d610","20"
"1836","HVC1836.mp4","H.264/MPEG4 AVC High Profile Level 3.1","6ec04c00955a216ddd37828ae0a6af34","22"
"1840","HVC1840.mp4","H.264/MPEG4 AVC High Profile Level 3.1","ebf8552b530b5ae83e8df36a4b223aa1","66"
"1842","HVC1842.mp4","H.264/MPEG4 AVC High Profile Level 1.3","d28e4c2a25a21ab791ba32ed2a681da0","26"
"1844","HVC1844.mp4","H.264/MPEG4 AVC High Profile Level 3","bcfc3089ff2340bc9e913532d3c458a9","29"
"1845","HVC1845.mp4","H.264/MPEG4 AVC High Profile Level 3.1","4ee99e0234e9de65ddd015d85a2cf374","119"
"1848","HVC1848.mp4","H.264/MPEG4 AVC High Profile Level 3","a9f4b5605cff259ae89e62b399900d69","150"
"1849","HVC1849.mp4","H.264/MPEG4 AVC High Profile Level 3","ce540ff7b1f064b924f80d15952cd5b1","154"
"1850","HVC1850.mp4","H.264/MPEG4 AVC High Profile Level 3.1","e19a2ca2edc481013a3cd6edb74c09f2","69"
"1851","HVC1851.mp4","H.264/MPEG4 AVC High Profile Level 2.1","2d1da74c889860aee87c61b5c79c5c8d","262"
"1852","HVC1852.mp4","H.264/MPEG4 AVC High Profile Level 3.1","617888ffff060ab8fdec036ba676eb3a","120"
"1854","HVC1854.mp4","H.264/MPEG4 AVC High Profile Level 3","1e63317682dc200a20442845fe97e45a","69"
"1858","HVC1858.mp4","H.264/MPEG4 AVC High Profile Level 3","c353858f541147a8aa8599c6bf66ea9e","26"
"1860","HVC1860.mp4","H.264/MPEG4 AVC High Profile Level 3.1","eb1f2ad803c8fdbe71ddd6a552a82557","104"
"1864","HVC1864.mp4","H.264/MPEG4 AVC High Profile Level 3.1","693648347a635a15ddcc1ea3327e195c","326"
"1865","HVC1865.mp4","H.264/MPEG4 AVC High Profile Level 3.1","7784f76e2f48a2f7090072a21949ad3c","32"
"1866","HVC1866.mp4","H.264/MPEG4 AVC High Profile Level 3.1","77fa9719b4232e2e0608cda0d73d3a4d","25"
"1868","HVC1868.mp4","H.264/MPEG4 AVC High Profile Level 1.3","deccbe7bb4334ed4fdc00a506dfee142","16"
"1872","HVC1872.mp4","H.264/MPEG4 AVC High Profile Level 3.1","d039150e74d4a676b429c192c1477568","121"
"1873","HVC1873.mp4","H.264/MPEG4 AVC High Profile Level 3.1","8480374cd5f09648565fc4c1e2e629cb","69"
"1875","HVC1875.mp4","H.264/MPEG4 AVC High Profile Level 3.1","331842b8933aacda39fa214424e06902","73"
"1883","HVC1883.mp4","H.264/MPEG4 AVC High Profile Level 3.1","b074247012124081ec879a6207027f94","29"
"1887","HVC1887.mp4","H.264/MPEG4 AVC High Profile Level 3.1","91a5db02e74fa913c2c82edf221be182","43"
"1889","HVC1889.mp4","H.264/MPEG4 AVC High Profile Level 3","b09929d935ddf6fa3a5e75d8334ecec8","237"
"1897","HVC1897.mp4","H.264/MPEG4 AVC High Profile Level 2.1","5de1eec6e324dcd83653558fc3da7be9","335"
"1898","HVC1898.mp4","H.264/MPEG4 AVC High Profile Level 3.1","752cf14c98afd77ce41ffc71b52aa4ef","316"
"1900","HVC1900.mp4","H.264/MPEG4 AVC High Profile Level 3.1","c3a8cb45fea2201107bc7147e99bec1a","160"
"1902","HVC1902.mp4","H.264/MPEG4 AVC High Profile Level 3","2c51650b526b2c909af55f794b1778a1","360"
"1907","HVC1907.mp4","H.264/MPEG4 AVC High Profile Level 3.1","af03f1ad8fe6cdf18892507dd1b0da8c","199"
"1908","HVC1908.mp4","H.264/MPEG4 AVC High Profile Level 2","e7fa8276245605af3a6911a92c137fd1","113"
"1910","HVC1910.mp4","H.264/MPEG4 AVC High Profile Level 3.1","865c6248e613f58e3af56d5efc879a8b","234"
"1912","HVC1912.mp4","H.264/MPEG4 AVC High Profile Level 3.1","3723da291158f1515c76d1fcef97f66c","51"
